바코드,제조사/유통사,제품명,판매가,사업자등록번호,적립 포인트,인증구분,적립율,시작일,마감일
8809276029157,올가홀푸드,"국산 그린키위(무농약,9입)",5900,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276026972,올가홀푸드,"밤(유기농,500g)",5900,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123433762,올가홀푸드,"금귤(유기농,500g)",5900,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809027393933,올가홀푸드,유기농 사계절 후르츠 푸레이크 230g,5900,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809020301720,올가홀푸드,친환경 단감 5입/상,5900,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809020301508,올가홀푸드,"노지친환경 감귤(무농약,1kg)",5900,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000156822,올가홀푸드,[알뜰][ORGA] 유기농 발아 옥수수차 티백 180g(10g x 18티백,5900,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000078087,올가홀푸드,"서리맞은 무청시래기(유기농,100g)",5900,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809007255213,올가홀푸드,유기농떡볶이떡 500g,5950,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809007255206,올가홀푸드,유기농떡국떡 500g,5950,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000140173,올가홀푸드,올가 유기농 떡국떡 500g,5950,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000140210,올가홀푸드,올가 유기농 떡볶이떡 500g,5950,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666728752,올가홀푸드,"미백찰옥수수(유기농,5입/망)",5980,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276024725,올가홀푸드,"참두릅(무농약,150g)",5980,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276023674,올가홀푸드,"알토란(친환경,300g)",5980,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809238111548,올가홀푸드,유기농 까까 블랙 43g,5980,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809060040207,올가홀푸드,"[연꽃마을]연근채(친환경,300g)",5980,114-81-80641,290,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000056306,올가홀푸드,유기농백다다기오이1kg(특판용),6050,114-81-80641,300,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809162420440,올가홀푸드,[옴니허브]유기농귤피차 2g x 25티백,6174,114-81-80641,300,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809777688310,올가홀푸드,"[기획]꿀고구마(유기농,2kg)",6430,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666722217,올가홀푸드,"[친환경2입]햇쌀보리(유기농,800g)",6500,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584346557,올가홀푸드,"[소포장]토마토(무농약,3입)",6500,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584346106,올가홀푸드,"보리(유기농,800g)",6500,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584346090,올가홀푸드,"찰보리(유기농,800g)",6500,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276020161,올가홀푸드,"조각브로컬리(친환경,300g)",6500,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809147496507,올가홀푸드,"친환경]올가 흑미(유기농,800g)",6500,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809125060270,올가홀푸드,유기농토마토주스1000ml,6500,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000156839,올가홀푸드,[알뜰][ORGA] 유기 발아 현미차 티백 180g(10g x 18티백),6500,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276021045,올가홀푸드,"보라고구마(친환경,800g)",6580,114-81-80641,320,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123438002,올가홀푸드,올가 유기농 발아 옥수수차(10g*18ea),6700,114-81-80641,330,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809355410654,올가홀푸드,올가 유기농 맑은 옥수수차(10g *15개입),6800,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809194825268,올가홀푸드,명인 유기농 감식초 300ml,6800,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123439320,올가홀푸드,올가 유기농 발아 보리차 500g,6800,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809487822066,올가홀푸드,"지리산건취나물(유기농,50g)",6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809355414959,올가홀푸드,"[친환경2팩]해풍 참다래(무농약,5입)",6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809355413532,올가홀푸드,"국산 골드키위(유기농,4-5입)",6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276026637,올가홀푸드,"복수박(유기농,1통/특)",6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809266970681,올가홀푸드,"정월대보름 껍질땅콩(무농약,130g)",6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809144262020,올가홀푸드,"뉴질랜드 그린키위(유기농,4~5입)",6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123430266,올가홀푸드,"흑토마토(무농약,600g)",6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123430112,올가홀푸드,천도친환경 복숭아 800g,6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809027396798,올가홀푸드,유기농 아몬드 콘푸레이크 300g,6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000150219,올가홀푸드,[알뜰][친환경][ORGA] 무농약인증 옥수수를 구워 만든 오리,6900,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584343488,올가홀푸드,[유기농]향고100g,6950,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584344270,올가홀푸드,"[친환경]백미찹쌀(유기농, 500g*2)",6980,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809487826422,올가홀푸드,"[친환경] 노루궁뎅이버섯(무농약,4~5입)",6980,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276022653,올가홀푸드,"[친환경]백미찹쌀(유기농,1kg)",6980,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123437364,올가홀푸드,"보짱(친환경,1입/특)",6980,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809031609143,올가홀푸드,친환경 조각 컬리플라워 300g,6980,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809027396033,올가홀푸드,유기농 통곡물 블랙푸레이크300g,6980,114-81-80641,340,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276024343,올가홀푸드,"[친환경]올가 대보름 오곡밥(유기농,500g)",7000,114-81-80641,350,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123435308,올가홀푸드,[무농약]9곡영양밥500g,7000,114-81-80641,350,친환경인증농산물,0.05,2024-06-01,2024-06-30
8801052880747,올가홀푸드,유기농 현미식초 350ml,7000,114-81-80641,350,친환경인증농산물,0.05,2024-06-01,2024-06-30
8801052880730,올가홀푸드,유기농 친환경 사과식초 350ml,7000,114-81-80641,350,친환경인증농산물,0.05,2024-06-01,2024-06-30
2600000041317,올가홀푸드,유기백태(미숫가루)1kg,7100,114-81-80641,350,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809777685074,올가홀푸드,"햇밤고구마(유기농,800g)",7200,114-81-80641,360,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809266970261,올가홀푸드,"국산 건대추(무농약,100g)",7200,114-81-80641,360,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123439931,올가홀푸드,올가 녹미(유기농500g),7500,114-81-80641,370,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123437982,올가홀푸드,올가 유기농 발아 현미차(10g*18ea),7500,114-81-80641,370,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809020309221,올가홀푸드,유기농 토마토 케첩 300g,7500,114-81-80641,370,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809194825251,올가홀푸드,유기농 명인 감식초,7600,114-81-80641,380,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276028884,올가홀푸드,"유기농 날콩가루(유기농,250g)",7800,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276024015,올가홀푸드,"현미(무농약,1kg)*2봉",7800,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123432666,올가홀푸드,"통밀(유기농,1kg)",7800,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123430242,올가홀푸드,자두 800g /특,7800,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000156778,올가홀푸드,[알뜰]유기농 바나나칩 265g,7800,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000156730,올가홀푸드,[알뜰]유기농 까까 블랙 43g,7800,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000156723,올가홀푸드,[알뜰]유기농 까까 오리지날 43g,7800,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584344812,올가홀푸드,"진율미밤고구마 (친환경,800g)",7880,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666727885,올가홀푸드,"알이큰 블루베리(유기농,120g)/특",7900,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666726871,올가홀푸드,"마이스터 대추방울토마토(유기농,500g)",7900,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666722941,올가홀푸드,"건강가득담은 보리3곡(유기농, 800g)",7900,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809487821243,올가홀푸드,"대추방울토마토(무농약 이상,700g)",7900,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276028891,올가홀푸드,"유기농 볶은콩가루(유기농,250g)",7900,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276024350,올가홀푸드,"꼬마 딸기(무농약,1kg)",7900,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123433342,올가홀푸드,"딸기(유기농,480g)",7900,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000012883,올가홀푸드,"[친환경]흑미(유기농,500g)",7900,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666722408,올가홀푸드,"마이스터 반반이 찰토마토(유기농,2kg)",7980,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666721005,올가홀푸드,"아스파라거스(무농약,300g)",7980,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584344607,올가홀푸드,"대학찰옥수수(친환경,10입/망)",7980,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809487825395,올가홀푸드,"[친환경]껍질째먹는한입꿀고구마(유기농,2kg)",7980,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809167851713,올가홀푸드,"서리맞은무청시래기(유기농,300g)",7980,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123435186,올가홀푸드,"[친환경]호박고구마(무농약,1.2kg)",7980,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809020305445,올가홀푸드,"초당옥수수(유기농,5입)",7980,114-81-80641,390,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809266975518,올가홀푸드,"국산 바삭대추스낵(무농약,60g)",8000,114-81-80641,400,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000156846,올가홀푸드,[알뜰][ORGA] 유기농 발아 현미차 500g,8000,114-81-80641,400,친환경인증농산물,0.05,2024-06-01,2024-06-30
2600000041324,올가홀푸드,유기찰수수(미숫가루)1kg,8300,114-81-80641,410,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809487827290,올가홀푸드,"토굴고구마(유기농,800g)",8380,114-81-80641,410,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000156457,올가홀푸드,[알뜰][3입친환경][ORGA]유기농 밀키롤 35g*3,8400,114-81-80641,420,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584346274,올가홀푸드,"귀리(유기농,400g)",8500,114-81-80641,420,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809419996278,올가홀푸드,하이아미쌀로 만든 유기농 쌀가루(중간입자),8500,114-81-80641,420,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276022622,올가홀푸드,"활성 현미(유기농,1kg)",8500,114-81-80641,420,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123433175,올가홀푸드,[무농약]약콩500g,8500,114-81-80641,420,친환경인증농산물,0.05,2024-06-01,2024-06-30
8801136473353,올가홀푸드,유기요기 유기농 식혜,8500,114-81-80641,420,친환경인증농산물,0.05,2024-06-01,2024-06-30
3288131502205,올가홀푸드,유기농 티딩 비스킷,8500,114-81-80641,420,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666727540,올가홀푸드,"마이스터 흑토마토(유기농,1kg)",8800,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276020253,올가홀푸드,"[친환경]친환경 제주 블루베리(유기농,280g)",8800,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123437395,올가홀푸드,"올가 찰옥수수쌀(유기농,500g)",8800,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123433632,올가홀푸드,올가 유기농 발아 현미차 500g,8800,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809777684350,올가홀푸드,"참외(무농약,1.3kg)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809777684121,올가홀푸드,"체리 자두(무농약,1kg)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666728394,올가홀푸드,"초당옥수수(무농약,5입)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666728004,올가홀푸드,"당진 블루베리(유기농,250g)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584346236,올가홀푸드,"검정보리(유기농,800g)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584346113,올가홀푸드,"적미(유기농,800g)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809487825142,올가홀푸드,유기농쌀로 만든 유기농 찹쌀가루(중간입자),8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809276021069,올가홀푸드,"[김장]깐쪽파(친환경,500g)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809147496620,올가홀푸드,"[친환경]유기농 현미(유기농,1.8kg)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809147496606,올가홀푸드,"[친환경]유기농 백미(유기농,1.8kg)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123439702,올가홀푸드,올가 유기농 코코아볼 300g,8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809020309771,올가홀푸드,"찰토마토(무농약이상,1kg)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809020309719,올가홀푸드,"산딸기(유기농, 270g)",8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
2200000157522,올가홀푸드,[알뜰][어스바운드팜] 유기농 건포도 스낵팩 198g,8900,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809584341163,올가홀푸드,"참송이버섯(무농약,100g)",8980,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123433281,올가홀푸드,"[친환경]포항초(친환경,2봉)",8980,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
2500000068560,올가홀푸드,냉동 유기농 딸기 700g,8980,114-81-80641,440,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123437579,올가홀푸드,올가 유기농 엿기름 480g,9000,114-81-80641,450,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809123433151,올가홀푸드,[무농약]차조500g,9100,114-81-80641,450,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809487824251,올가홀푸드,2입]하이아미쌀로 만든 유기농 쌀가루(고운입자),9300,114-81-80641,460,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809147494626,올가홀푸드,"갈색현미(무농약,1kg)",9300,114-81-80641,460,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809266975594,올가홀푸드,"국산 통호두(무농약,80g)",9400,114-81-80641,470,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809031026742,올가홀푸드,유기농 치킨스톡 140g(14g*10),9400,114-81-80641,470,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809666727953,올가홀푸드,"동고(유기농,90g)",9500,114-81-80641,470,친환경인증농산물,0.05,2024-06-01,2024-06-30
